id,city_name,locality_city,locality_town,area_usable,area_total,rooms,floor_is,floor_max,has_balcony,has_elevator,condition_name,listing_quality_score,locality_gpsPrecisionScore,price_current,other_model_estimated_price,our_model_predicted_price,other_model_error,our_model_error,better_model,prediction_error,prediction_error_pct,offer_type,is_active,date_archived
5471,Bratislava,Bratislava,,118.0,130.51,4.0,11.0,18.0,b'\x01',b'\x01',Novostavba,2,2.0,999000.0,,778669.1789841206,,220330.8210158794,No estimate available,-220330.8210158794,-22.06,1,b'\x01',
5478,Čadca,,Čadca,38.0,39.5,1.0,1.0,,b'\x00',b'\x01',Čiastočná rekonštrukcia,0,0.0,97000.0,90474.88,103180.9384436019,6525.119999999995,6180.938443601903,Our Model,6180.938443601903,6.37,1,b'\x01',
5484,Brezno,,,62.0,62.0,3.0,3.0,4.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,230000.0,,187122.97150810342,,42877.02849189658,No estimate available,-42877.02849189658,-18.64,1,b'\x01',
5505,Košice,Košice,,57.0,57.0,3.0,3.0,3.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,209980.0,217615.57,191569.39089904842,7635.570000000007,18410.60910095158,Other Model,-18410.60910095158,-8.77,1,b'\x01',
5506,Dubnica nad Váhom,,,50.0,78.45,2.0,1.0,3.0,b'\x01',b'\x01',Novostavba,10,10.0,147961.0,126667.26,149447.34216531782,21293.740000000005,1486.342165317823,Our Model,1486.342165317823,1.0,1,b'\x01',
5507,Bratislava,Bratislava,,70.0,70.0,3.0,10.0,13.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,0,0.0,209000.0,243791.22,244665.45615610198,34791.22,35665.45615610198,Other Model,35665.45615610198,17.06,1,b'\x01',
5510,Košice,Košice,,54.0,54.0,3.0,2.0,4.0,b'\x00',b'\x00',Kompletná rekonštrukcia,1,1.0,209980.0,205697.24,198278.35262276873,4282.760000000009,11701.647377231275,Other Model,-11701.647377231275,-5.57,1,b'\x01',
5511,Senec,,,46.0,112.6,2.0,1.0,4.0,b'\x01',b'\x01',Novostavba,0,0.0,181060.0,162368.84,233580.78668248336,18691.160000000003,52520.78668248336,Other Model,52520.78668248336,29.01,1,b'\x01',
5514,Kysucké Nové Mesto,,Kysucké Nové Mesto,63.0,70.1,3.0,2.0,5.0,b'\x01',b'\x01',Vo výstavbe / Projekt,0,0.0,186000.0,160037.51,169892.86380518498,25962.48999999999,16107.136194815015,Our Model,-16107.136194815015,-8.66,1,b'\x01',
5518,Snina,,Snina,66.0,66.0,3.0,7.0,8.0,b'\x00',b'\x01',Kompletná rekonštrukcia,1,1.0,153000.0,,96739.45469750348,,56260.545302496525,No estimate available,-56260.545302496525,-36.77,1,b'\x01',
5519,Košice,Košice,,70.0,91.0,3.0,1.0,1.0,b'\x01',b'\x00',Novostavba,1,1.0,325000.0,292724.55,239894.56135843764,32275.45000000001,85105.43864156236,Other Model,-85105.43864156236,-26.19,1,b'\x01',
5536,Bratislava,Bratislava,,58.0,58.0,2.0,2.0,6.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,322500.0,291838.99,310878.8648963345,30661.01000000001,11621.135103665525,Our Model,-11621.135103665525,-3.6,1,b'\x01',
5538,Piešťany,,Piešťany,80.0,87.04,4.0,6.0,8.0,b'\x01',b'\x01',Kompletná rekonštrukcia,0,0.0,190000.0,219457.0,164684.1393784442,29457.0,25315.860621555796,Our Model,-25315.860621555796,-13.32,1,b'\x01',
5539,Bratislava,Bratislava,,165.0,165.0,5.0,2.0,4.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,1000000.0,744635.08,1052835.4870580793,255364.92000000004,52835.487058079336,Our Model,52835.487058079336,5.28,1,b'\x01',
5541,Partizánske,,,74.0,84.0,3.0,1.0,2.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,68500.0,,105533.7479058322,,37033.747905832206,No estimate available,37033.747905832206,54.06,1,b'\x01',
5542,Nové Mesto nad Váhom,,Nové Mesto nad Váhom,76.0,152.0,3.0,2.0,2.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,173000.0,141505.43,166889.37049539114,31494.570000000007,6110.6295046088635,Our Model,-6110.6295046088635,-3.53,1,b'\x01',
5543,Senec,,,98.0,113.0,3.0,1.0,2.0,b'\x01',b'\x00',Novostavba,10,10.0,298999.0,316211.97,275320.1116181503,17212.969999999972,23678.888381849683,Other Model,-23678.888381849683,-7.92,1,b'\x01',
5545,Bratislava,Bratislava,,53.0,55.4,2.0,3.0,13.0,b'\x01',b'\x00',Novostavba,0,0.0,237000.0,252500.81,232153.46187614376,15500.809999999998,4846.53812385624,Our Model,-4846.53812385624,-2.04,1,b'\x01',
5548,Malacky,,,59.78,151.78,2.0,0.0,,b'\x01',b'\x00',other,4,4.0,164000.0,154504.47,210849.52682232618,9495.529999999999,46849.52682232618,Other Model,46849.52682232618,28.57,1,b'\x01',
5551,Banská Štiavnica,,Banská Štiavnica,83.0,166.0,4.0,4.0,7.0,b'\x00',b'\x01',Čiastočná rekonštrukcia,0,0.0,110000.0,,154586.7282906809,,44586.72829068091,No estimate available,44586.72829068091,40.53,1,b'\x01',
5555,Dubnica nad Váhom,,,41.0,43.17,1.0,1.0,3.0,b'\x01',b'\x01',Novostavba,0,0.0,100762.0,107208.58,109890.61245411196,6446.580000000002,9128.612454111964,Other Model,9128.612454111964,9.06,1,b'\x01',
5557,Trnava,,,44.0,48.61,2.0,3.0,4.0,b'\x01',b'\x01',Novostavba,0,0.0,141700.0,146991.4,138967.80628806082,5291.399999999994,2732.1937119391805,Our Model,-2732.1937119391805,-1.93,1,b'\x01',
5558,Rimavská Sobota,,Rimavská Sobota,84.0,84.0,3.0,,,b'\x00',b'\x00',Vo výstavbe / Projekt,10,10.0,145000.0,136903.8,126019.12068074346,8096.200000000012,18980.879319256535,Other Model,-18980.879319256535,-13.09,1,b'\x01',
5559,Trenčín,Trenčín,,55.0,69.25,2.0,1.0,3.0,b'\x01',b'\x00',Kompletná rekonštrukcia,0,0.0,163000.0,143783.58,168894.65691142777,19216.420000000013,5894.656911427766,Our Model,5894.656911427766,3.62,1,b'\x01',
5563,Bratislava,Bratislava,,58.0,58.0,2.0,,,b'\x00',b'\x00',other,1,1.0,310000.0,,258547.5596046127,,51452.4403953873,No estimate available,-51452.4403953873,-16.6,1,b'\x01',
5569,Martin,,Martin,38.0,38.0,1.0,1.0,5.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,119000.0,123793.79,117110.95197473421,4793.789999999994,1889.0480252657871,Our Model,-1889.0480252657871,-1.59,1,b'\x01',
5597,Veľký Krtíš,,Veľký Krtíš,61.0,62.9,2.0,1.0,8.0,b'\x00',b'\x01',Pôvodný stav,0,0.0,64900.0,51932.43,67771.57624339842,12967.57,2871.57624339842,Our Model,2871.57624339842,4.42,1,b'\x01',
5598,Trenčín,,,68.0,68.0,3.0,3.0,3.0,b'\x00',b'\x01',Vo výstavbe / Projekt,0,0.0,211000.0,190459.0,247550.71867631187,20541.0,36550.718676311866,Other Model,36550.718676311866,17.32,1,b'\x01',
5600,Banská Štiavnica,,Banská Štiavnica,63.0,65.4,3.0,6.0,,b'\x01',b'\x01',Pôvodný stav,1,1.0,107900.0,101945.58,122300.03668723401,5954.419999999998,14400.03668723401,Other Model,14400.03668723401,13.35,1,b'\x01',
5611,Bratislava,Bratislava,,102.0,116.5,3.0,6.0,30.0,b'\x01',b'\x01',Novostavba,0,0.0,745000.0,678902.93,653916.3061861934,66097.06999999995,91083.69381380663,Other Model,-91083.69381380663,-12.23,1,b'\x01',
5614,Martin,,Martin,59.0,66.45,2.0,2.0,5.0,b'\x01',b'\x00',Čiastočná rekonštrukcia,0,0.0,145990.0,141854.7,144581.18102457494,4135.299999999988,1408.8189754250634,Our Model,-1408.8189754250634,-0.97,1,b'\x01',
5615,Spišská Nová Ves,,,70.0,70.0,3.0,3.0,,b'\x00',b'\x00',Kompletná rekonštrukcia,2,2.0,50000.0,,95461.66610206869,,45461.66610206869,No estimate available,45461.66610206869,90.92,1,b'\x01',
5616,Banská Bystrica,Banská Bystrica,,57.0,57.0,2.0,2.0,3.0,b'\x00',b'\x00',Novostavba,0,0.0,242900.0,236738.91,183387.2569135951,6161.0899999999965,59512.743086404895,Other Model,-59512.743086404895,-24.5,1,b'\x01',
5617,Dubnica nad Váhom,,,125.0,136.07,4.0,1.0,4.0,b'\x01',b'\x01',Novostavba,2,2.0,247006.0,,233710.05773768466,,13295.942262315337,No estimate available,-13295.942262315337,-5.38,1,b'\x01',
5623,Michalovce,,Michalovce,76.0,76.0,3.0,7.0,8.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,139000.0,173036.82,145320.69351508157,34036.82000000001,6320.69351508157,Our Model,6320.69351508157,4.55,1,b'\x01',
5624,Martin,,Martin,38.0,38.0,1.0,1.0,3.0,b'\x00',b'\x00',Novostavba,0,0.0,116000.0,120127.42,125194.00385113615,4127.419999999998,9194.003851136149,Other Model,9194.003851136149,7.93,1,b'\x01',
5628,Kežmarok,,,59.0,59.0,3.0,,3.0,b'\x01',b'\x01',Vo výstavbe / Projekt,2,2.0,109000.0,140027.59,147900.25244373307,31027.589999999997,38900.25244373307,Other Model,38900.25244373307,35.69,1,b'\x01',
5629,Kežmarok,,,43.0,43.0,2.0,1.0,3.0,b'\x00',b'\x01',Novostavba,2,2.0,119000.0,126836.41,137686.98728536165,7836.4100000000035,18686.987285361654,Other Model,18686.987285361654,15.7,1,b'\x01',
5635,Komárno,,,73.0,73.0,3.0,1.0,3.0,b'\x00',b'\x00',Pôvodný stav,0,0.0,63000.0,,76949.06405157817,,13949.06405157817,No estimate available,13949.06405157817,22.14,1,b'\x01',
5661,Poprad,,Poprad,94.0,100.47,3.0,3.0,4.0,b'\x01',b'\x01',Novostavba,0,0.0,265000.0,,250421.23472920372,,14578.765270796284,No estimate available,-14578.765270796284,-5.5,1,b'\x01',
5672,Bratislava,Bratislava,,93.0,118.0,3.0,2.0,7.0,b'\x01',b'\x01',Pôvodný stav,0,0.0,468000.0,381531.5,395041.22338502214,86468.5,72958.77661497786,Our Model,-72958.77661497786,-15.59,1,b'\x01',
5675,Dubnica nad Váhom,,Trenčianske Teplice,84.0,117.11,3.0,4.0,5.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,0,0.0,285000.0,,203325.17606739656,,81674.82393260344,No estimate available,-81674.82393260344,-28.66,1,b'\x01',
5677,Skalica,,,44.0,46.5,2.0,,1.0,b'\x01',b'\x00',Vo výstavbe / Projekt,1,1.0,74630.0,76847.41,102947.61015263478,2217.4100000000035,28317.610152634777,Other Model,28317.610152634777,37.94,1,b'\x01',
5680,Komárno,,Komárno,74.0,74.0,3.0,4.0,7.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,175000.0,139284.95,144517.7389844621,35715.04999999999,30482.261015537893,Our Model,-30482.261015537893,-17.42,1,b'\x01',
5694,Spišská Nová Ves,,Spišská Nová Ves,54.0,54.0,2.0,1.0,,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,107000.0,115234.79,111585.38570414668,8234.789999999994,4585.385704146684,Our Model,4585.385704146684,4.29,1,b'\x01',
5698,Prievidza,,Prievidza,83.0,83.0,3.0,2.0,4.0,b'\x00',b'\x01',Vo výstavbe / Projekt,10,10.0,179000.0,147386.72,142309.89775557452,31613.28,36690.10224442548,Other Model,-36690.10224442548,-20.5,1,b'\x01',
5700,Martin,,Martin,112.0,112.0,4.0,2.0,2.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,210000.0,235072.49,148171.18836615136,25072.48999999999,61828.81163384864,Other Model,-61828.81163384864,-29.44,1,b'\x01',
5705,Senec,,Senec,30.0,32.5,1.0,1.0,1.0,b'\x01',b'\x00',Novostavba,1,1.0,135000.0,144663.61,138609.21599816985,9663.609999999986,3609.2159981698496,Our Model,3609.2159981698496,2.67,1,b'\x01',
5706,Nitra,Nitra,,85.0,93.0,3.0,1.0,4.0,b'\x00',b'\x00',Novostavba,0,0.0,224823.0,268033.95,225726.68326384563,43210.95000000001,903.6832638456253,Our Model,903.6832638456253,0.4,1,b'\x01',
5707,Humenné,,Humenné,54.0,54.0,2.0,1.0,,b'\x00',b'\x00',Kompletná rekonštrukcia,2,2.0,87900.0,99411.56,85505.27184856882,11511.559999999998,2394.7281514311762,Our Model,-2394.7281514311762,-2.72,1,b'\x01',
5712,Stará Ľubovňa,,,70.0,70.0,3.0,2.0,3.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,2,2.0,82000.0,,142008.9385555334,,60008.93855553339,No estimate available,60008.93855553339,73.18,1,b'\x01',
5721,Turčianske Teplice,,Turčianske Teplice,52.0,57.0,1.0,1.0,3.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,105000.0,89654.13,128135.45851050309,15345.869999999995,23135.458510503086,Other Model,23135.458510503086,22.03,1,b'\x01',
5731,Šaľa,,Šaľa,64.0,64.0,2.0,8.0,8.0,b'\x00',b'\x01',Pôvodný stav,0,0.0,104990.0,111526.83,90546.31317478513,6536.830000000002,14443.68682521487,Other Model,-14443.68682521487,-13.76,1,b'\x01',
5734,Žilina,Žilina,,65.0,71.94,3.0,2.0,6.0,b'\x01',b'\x01',Vo výstavbe / Projekt,0,0.0,186000.0,,189007.81767791987,,3007.8176779198693,No estimate available,3007.8176779198693,1.62,1,b'\x01',
5735,Dubnica nad Váhom,,Dubnica nad Váhom,125.0,125.0,3.0,7.0,8.0,b'\x00',b'\x00',Kompletná rekonštrukcia,1,1.0,320000.0,299496.49,209186.0263389981,20503.51000000001,110813.97366100189,Other Model,-110813.97366100189,-34.63,1,b'\x01',
5736,Komárno,,,62.0,64.5,3.0,,,b'\x01',b'\x00',Kompletná rekonštrukcia,0,0.0,95000.0,95095.21,84464.7934662652,95.2100000000064,10535.206533734803,Other Model,-10535.206533734803,-11.09,1,b'\x01',
5749,Bratislava,Bratislava,,64.0,64.0,3.0,2.0,7.0,b'\x00',b'\x01',Novostavba,0,0.0,239990.0,309593.99,250102.82137407584,69603.98999999999,10112.821374075837,Our Model,10112.821374075837,4.21,1,b'\x01',
5753,Lučenec,,Lučenec,80.0,80.0,3.0,1.0,3.0,b'\x00',b'\x00',Pôvodný stav,2,2.0,102000.0,92402.5,83072.11375540649,9597.5,18927.88624459351,Other Model,-18927.88624459351,-18.56,1,b'\x01',
5758,Levice,,Levice,73.0,73.0,3.0,4.0,7.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,119999.0,134322.41,121338.03469724505,14323.410000000003,1339.0346972450498,Our Model,1339.0346972450498,1.12,1,b'\x01',
5760,Detva,,Detva,96.0,109.5,4.0,2.0,2.0,b'\x01',b'\x00',Čiastočná rekonštrukcia,0,0.0,134900.0,,145955.6801845294,,11055.680184529396,No estimate available,11055.680184529396,8.2,1,b'\x01',
5761,Pezinok,,,67.93,246.27,3.0,0.0,3.0,b'\x01',b'\x01',Vo výstavbe / Projekt,0,0.0,236400.0,219160.27,269166.79836433975,17239.73000000001,32766.798364339746,Other Model,32766.798364339746,13.86,1,b'\x01',
5762,Pezinok,,,56.0,57.24,2.0,2.0,3.0,b'\x00',b'\x01',Novostavba,0,0.0,173900.0,196162.54,184728.70450111176,22262.540000000008,10828.704501111759,Our Model,10828.704501111759,6.23,1,b'\x01',
5770,Trnava,Trnava,,55.0,58.7,2.0,2.0,,b'\x01',b'\x01',Vo výstavbe / Projekt,10,10.0,154999.0,,172992.5101739653,,17993.510173965304,No estimate available,17993.510173965304,11.61,1,b'\x01',
5771,Trnava,Trnava,,46.0,69.3,2.0,7.0,7.0,b'\x01',b'\x01',Vo výstavbe / Projekt,10,10.0,189999.0,214461.57,195673.75488116188,24462.570000000007,5674.754881161876,Our Model,5674.754881161876,2.99,1,b'\x01',
5772,Bratislava,Bratislava,,49.0,49.0,2.0,0.0,4.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,254900.0,223160.0,215282.56725700301,31740.0,39617.432742996985,Other Model,-39617.432742996985,-15.54,1,b'\x01',
5776,Bratislava,Bratislava,,64.0,64.0,2.0,2.0,7.0,b'\x00',b'\x01',Novostavba,0,0.0,209990.0,,238773.16131035786,,28783.161310357857,No estimate available,28783.161310357857,13.71,1,b'\x01',
