id,city_name,locality_city,locality_town,price_current
434402,Bratislava,Bratislava,,441216.0
434410,Komárno,,Komárno,90000.0
434416,Nové Mesto nad Váhom,,Nové Mesto nad Váhom - Okrajová časť mesta,144000.0
434423,Bratislava,Bratislava,,790000.0
434441,Trnava,Trnava,,185000.0
434443,Banská Bystrica,Banská Bystrica,,180000.0
434450,Bratislava,Bratislava,,284900.0
434453,Dunajská Streda,,Dunajská Streda,158000.0
434472,Bratislava,Bratislava,,329900.0
434479,Zvolen,,Zvolen,139900.0
434485,Trnava,Trnava,,114990.0
434493,Žiar nad Hronom,,Žiar nad Hronom,104000.0
434494,Piešťany,,Piešťany,155000.0
434502,Banská Bystrica,Banská Bystrica,,119000.0
434522,Košice,Košice,,160000.0
437982,Bratislava,Bratislava,,529900.0
437984,Skalica,,Skalica,73900.0
437985,Nitra,Nitra,,177000.0
437993,Dunajská Streda,,Veľký Meder,113000.0
438001,Bratislava,Bratislava,,280000.0
438025,Žilina,Žilina,,229000.0
438036,Komárno,,Komárno,178000.0
438061,Banská Bystrica,,,229000.0
438075,Prievidza,,Handlová,86000.0
438854,Bratislava,Bratislava,,186000.0
440161,Bratislava,Bratislava,,225000.0
440496,Bratislava,Bratislava,,235000.0
440501,Bratislava,Bratislava,,260000.0
440526,Trnava,,,154900.0
440529,Košice,Košice,,215000.0
440531,Ružomberok,,Ružomberok,99000.0
440541,Trebišov,,Trebišov,123500.0
440544,Bratislava,Bratislava,,317689.0
440548,Žilina,Žilina,,224000.0
440556,Nové Zámky,,,93750.0
440560,Senec,,Senec,229900.0
440570,Prešov,Prešov,,125000.0
440593,Malacky,,Malacky,310000.0
440599,Bratislava,Bratislava,,350000.0
440605,Bratislava,,Stupava,140000.0
440671,Nitra,Nitra,,134700.0
440676,Prievidza,,Nováky,145000.0
440725,Trenčín,Trenčín,,127900.0
440746,Trebišov,,Čierna nad Tisou,25990.0
440755,Revúca,,Revúca,67490.0
440760,Trebišov,,Čierna nad Tisou,29999.0
440841,Bratislava,Bratislava,,280000.0
440859,Brezno,,Brezno,169900.0
440912,Bratislava,Bratislava,,389000.0
440949,Trnava,,,124000.0
440976,Bratislava,,Stupava,185000.0
440987,Nové Mesto nad Váhom,,Nové Mesto nad Váhom,150000.0
440988,Dunajská Streda,,,145000.0
441061,Bratislava,Bratislava,,659000.0
441076,Bratislava,Bratislava,,252000.0
441119,Bratislava,Bratislava,,284900.0
441131,Bratislava,Bratislava,,259000.0
441142,Bratislava,,,148000.0
441159,Lučenec,,Lučenec,73990.0
441163,Poprad,,Poprad,156000.0
441183,Galanta,,Galanta,145000.0
441244,Nitra,Nitra,,114000.0
441260,Nitra,Nitra,,175000.0
441311,Topoľčany,,Topoľčany,112000.0
441314,Bratislava,Bratislava,,720000.0
441406,Trnava,,,159000.0
441441,Bratislava,,Stupava,399900.0
441496,Bratislava,Bratislava,,369000.0
441500,Bratislava,Bratislava,,399000.0
441512,Myjava,,Stará Turá,94000.0
441607,Bratislava,Bratislava,,226000.0
441683,Bratislava,,Stupava,249990.0
441804,Bratislava,,Šamorín,145000.0
441810,Revúca,,Revúca,79900.0
441822,Bratislava,Bratislava,,299000.0
441835,Bratislava,Bratislava,,359000.0
441884,Senec,,,290000.0
441888,Bratislava,Bratislava,,147500.0
441893,Bratislava,Bratislava,,299500.0
441984,Nové Zámky,,,92000.0
441989,Trebišov,,Trebišov,76500.0
442078,Levice,,,44000.0
442113,Žilina,Žilina,,205990.0
442147,Bratislava,Bratislava,,180000.0
442240,Žilina,Žilina,,173523.0
442241,Piešťany,,Piešťany,190000.0
442247,Bratislava,Bratislava,,560000.0
442256,Považská Bystrica,,Považská Bystrica,204900.0
442337,Senec,,,175000.0
442340,Bratislava,Bratislava,,362000.0
442422,Pezinok,,,193000.0
442456,Bratislava,Bratislava,,234000.0
442591,Malacky,,Malacky,131500.0
442831,Levice,,Levice,87000.0
443024,Dunajská Streda,,Veľký Meder,77000.0
443049,Nitra,Nitra,,152000.0
443123,Bratislava,Bratislava,,314000.0
443215,Bratislava,Bratislava,,735000.0
446431,Košice,,,165000.0
446443,Komárno,,Komárno,73900.0
446465,Žilina,Žilina,,168000.0
446468,Bratislava,Bratislava,,309990.0
446477,Myjava,,Myjava,83000.0
446511,Zlaté Moravce,,Vráble,143000.0
446515,Považská Bystrica,,Považská Bystrica,90000.0
446526,Prešov,Prešov,,169000.0
446535,Bratislava,,Stupava,270000.0
446559,Bratislava,Bratislava,,259990.0
446614,Bratislava,Bratislava,,232990.0
446723,Žarnovica,,Žarnovica,125000.0
446754,Bratislava,Bratislava,,324900.0
446826,Dunajská Streda,,Dunajská Streda,164000.0
446834,Nitra,Nitra,,175000.0
446838,Trnava,Trnava,,429900.0
446841,Liptovský Mikuláš,,Liptovský Mikuláš,150000.0
446857,Vranov nad Topľou,,,90000.0
446858,Nitra,Nitra,,199990.0
446869,Senec,,Senec,210000.0
446878,Komárno,,Komárno,87900.0
446881,Nitra,Nitra,,153500.0
446894,Dunajská Streda,,Veľký Meder,88000.0
446900,Bratislava,Bratislava,,170000.0
446908,Košice,Košice,,377340.0
446911,Bratislava,,,190900.0
446915,Žilina,Žilina,,221500.0
446941,Humenné,,Strážske,90000.0
446953,Spišská Nová Ves,,Spišská Nová Ves,128000.0
446963,Trebišov,,Trebišov,127900.0
448146,Košice,Košice,,239000.0
449759,Bratislava,Bratislava,,184900.0
450496,Bratislava,Bratislava,,199999.0
453409,Prievidza,,Handlová,69990.0
453465,Michalovce,,Michalovce,145000.0
453471,Michalovce,,Michalovce,129900.0
453485,Bratislava,Bratislava,,219900.0
453504,Bratislava,Bratislava,,289000.0
453552,Poltár,,Poltár,58000.0
453556,Košice,Košice,,159890.0
453572,Košice,Košice,,404990.0
453573,Košice,Košice,,399990.0
453588,Bratislava,Bratislava,,415000.0
453609,Skalica,,Holíč,65900.0
453610,Dunajská Streda,,,189000.0
453612,Rimavská Sobota,,Rimavská Sobota,48990.0
453643,Liptovský Mikuláš,,Liptovský Hrádok,182252.0
453645,Liptovský Mikuláš,,Liptovský Mikuláš,156795.0
453655,Dubnica nad Váhom,,Nová Dubnica,113000.0
453659,Senica,,Senica,139900.0
453687,Malacky,,Malacky,150000.0
453703,Žilina,Žilina,,259000.0
453713,Košice,Košice,,137990.0
453732,Košice,Košice,,215800.0
453734,Bratislava,Bratislava,,395000.0
453781,Brezno,,Brezno,153000.0
458339,Bratislava,Bratislava,,144900.0
461807,Púchov,,Púchov,139000.0
464619,Púchov,,Púchov,99990.0
464865,Bratislava,Bratislava,,272000.0
464882,Piešťany,,Piešťany,153000.0
470533,Košice,Košice,,158000.0
470547,Prievidza,,Prievidza,118000.0
470549,Bratislava,Bratislava,,349000.0
470554,Bratislava,Bratislava,,650000.0
470558,Bratislava,Bratislava,,499000.0
470560,Prešov,Prešov,,304537.0
472682,Bratislava,Bratislava,,140000.0
473541,Bratislava,Bratislava,,499900.0
477088,Košice,Košice,,299000.0
477100,Nové Zámky,,Nové Zámky,239000.0
478621,Bratislava,Bratislava,,249000.0
478988,Pezinok,,Pezinok,154990.0
478997,Bratislava,Bratislava,,275000.0
479015,Košice,Košice,,195000.0
479056,Trenčín,Trenčín,,194145.0
479073,Trenčín,Trenčín,,140000.0
479086,Kežmarok,,,207000.0
479089,Bratislava,,Stupava,329000.0
479114,Nové Zámky,,Nové Zámky,125000.0
479120,Levice,,Šahy,68000.0
479123,Rimavská Sobota,,Rimavská Sobota,85000.0
479125,Prešov,Prešov,,134000.0
479133,Komárno,,Komárno,66900.0
479137,Prešov,Prešov,,219000.0
479142,Trenčín,Trenčín,,239200.0
479144,Ružomberok,,Ružomberok,67000.0
479301,Trenčín,Trenčín,,95000.0
479397,Bratislava,Bratislava,,277000.0
479459,Komárno,,Komárno,275872.0
479470,Bratislava,Bratislava,,434000.0
479540,Bratislava,Bratislava,,233900.0
479590,Bratislava,Bratislava,,399000.0
479635,Košice,Košice,,343800.0
479814,Košice,Košice,,299900.0
479906,Bratislava,Bratislava,,249000.0
479917,Bratislava,Bratislava,,199000.0
480000,Žilina,Žilina,,169000.0
480022,Bratislava,Bratislava,,239990.0
480033,Bratislava,Bratislava,,159900.0
480042,Liptovský Mikuláš,,Liptovský Mikuláš,218858.0
480054,Liptovský Mikuláš,,Liptovský Mikuláš,190321.0
480069,Levice,,Šahy,67990.0
480131,Trnava,Trnava,,247000.0
480177,Bratislava,,,229000.0
480205,Žiar nad Hronom,,Žiar nad Hronom,235000.0
480229,Spišská Nová Ves,,Spišská Nová Ves,125000.0
480235,Nitra,Nitra,,167990.0
480244,Skalica,,Holíč,127900.0
480245,Nitra,Nitra,,199990.0
480248,Trenčín,Trenčín,,149000.0
480249,Senec,,,123000.0
480250,Komárno,,Komárno,149000.0
480257,Komárno,,Komárno,248057.0
480280,Spišská Nová Ves,,Spišská Nová Ves,85000.0
480284,Komárno,,Komárno,298804.0
480302,Komárno,,Komárno,301293.0
480306,Bratislava,Bratislava,,180000.0
480329,Zvolen,,Zvolen,240000.0
480333,Bratislava,Bratislava,,236900.0
480351,Trnava,Trnava,,185000.0
480363,Levoča,,Spišské Podhradie,115000.0
480371,Komárno,,Komárno,155000.0
480374,Piešťany,,Piešťany,205000.0
480404,Banská Štiavnica,,Banská Štiavnica,99900.0
480419,Liptovský Mikuláš,,Liptovský Mikuláš,109720.0
480435,Banská Bystrica,Banská Bystrica,,169000.0
480446,Bratislava,Bratislava,,579000.0
480449,Košice,Košice,,185000.0
480471,Rimavská Sobota,,Rimavská Sobota,83000.0
480478,Bratislava,Bratislava,,180000.0
480487,Senica,,Senica,139000.0
480515,Komárno,,,79900.0
480518,"Martinengova, Bratislava - mestská časť Staré Mesto - Oblasť Drotárska cesta, Bratislavský kraj",Bratislava,,175000.0
480520,Prešov,Prešov,,184990.0
480554,Banská Bystrica,Banská Bystrica,,265000.0
480564,Bratislava,Bratislava,,399681.0
480570,Bratislava,Bratislava,,329990.0
480589,Galanta,,Sereď,148000.0
480613,Košice,Košice,,175880.0
480644,Dunajská Streda,,Dunajská Streda,96000.0
480653,Komárno,,Komárno,69900.0
480662,Žilina,Žilina,,329990.0
480667,Prešov,Prešov,,144900.0
480679,Lučenec,,Fiľakovo,54500.0
480700,Kežmarok,,,99999.0
480704,Bratislava,Bratislava,,398000.0
480705,Bratislava,Bratislava,,463141.0
480711,Martin,,,351500.0
480724,Martin,,,299500.0
480745,Martin,,,133500.0
480746,Liptovský Mikuláš,,Liptovský Mikuláš,170900.0
480760,Bratislava,Bratislava,,245604.0
480797,Senec,,,189000.0
480803,Sabinov,,Sabinov,119000.0
480808,Košice,Košice,,299000.0
480811,Bratislava,Bratislava,,249990.0
480855,Bratislava,Bratislava,,499900.0
480873,Galanta,,,113000.0
480887,Bratislava,,,145990.0
480906,Bratislava,Bratislava,,187449.0
480942,Bratislava,Bratislava,,278178.0
480947,Nitra,Nitra,,153900.0
480954,Bratislava,Bratislava,,240000.0
480971,Košice,Košice,,289000.0
480980,Nové Mesto nad Váhom,,Nové Mesto nad Váhom,150000.0
480993,Galanta,,,179900.0
481007,Humenné,,Humenné,110000.0
481016,Trebišov,,Sečovce,88000.0
481022,Bratislava,Bratislava,,280000.0
481034,Ružomberok,,,243000.0
481062,Bratislava,Bratislava,,399000.0
481064,Bratislava,Bratislava,,369999.0
481065,Košice,Košice,,200000.0
481091,Košice,Košice,,210000.0
481099,Bratislava,Bratislava,,204900.0
481115,Galanta,,Galanta,149000.0
481132,Galanta,,Sereď,144000.0
481148,Bratislava,Bratislava,,471539.0
481172,Skalica,,Gbely,94590.0
481182,Galanta,,Sereď,148000.0
481186,Levice,,Tlmače,79000.0
481208,Galanta,,Galanta,187230.0
481216,Nové Mesto nad Váhom,,Nové Mesto nad Váhom,168000.0
481218,Dubnica nad Váhom,,Trenčianske Teplice,130000.0
481229,Trebišov,,Trebišov,128000.0
481233,Bratislava,Bratislava,,247800.0
481241,Martin,,Martin,155000.0
481242,Košice,Košice,,269000.0
481258,Prievidza,,Prievidza,155000.0
481278,Galanta,,Sereď,148000.0
481319,Bratislava,Bratislava,,394000.0
481323,Liptovský Mikuláš,,Liptovský Mikuláš,246818.0
481340,Skalica,,Holíč,85000.0
481366,Bratislava,Bratislava,,215000.0
481377,Pezinok,,,288400.0
481394,Košice,Košice,,164999.0
481424,Skalica,,Skalica,229000.0
481429,Bratislava,Bratislava,,422500.0
481431,Topoľčany,,,125000.0
481462,Bratislava,Bratislava,,478300.0
481504,Bratislava,Bratislava,,262000.0
481543,Bratislava,Bratislava,,743000.0
481567,Bratislava,Bratislava,,219999.0
481568,Bratislava,Bratislava,,765800.0
481578,Komárno,,Komárno,69900.0
481597,Sabinov,,,28000.0
481698,Zvolen,,Zvolen,164900.0
481713,Bratislava,Bratislava,,678460.0
481716,Liptovský Mikuláš,,Liptovský Mikuláš,143000.0
481728,Bratislava,Bratislava,,498700.0
481742,Senica,,,89000.0
481767,Nitra,Trnava,,160000.0
481777,Zvolen,,Zvolen,255000.0
481782,Trnava,Trnava,,525000.0
481800,Bratislava,Bratislava,,699200.0
481821,Liptovský Mikuláš,,Liptovský Mikuláš,295000.0
481834,Košice,Košice,,128500.0
481875,Žilina,Žilina,,167000.0
481889,Bratislava,Bratislava,,328300.0
481892,Bratislava,Bratislava,,170000.0
481894,Pezinok,,Pezinok,177900.0
481921,Košice,Košice,,199000.0
481936,Levice,,Levice,108000.0
481981,Bratislava,Bratislava,,329000.0
482000,Kežmarok,,Vysoké Tatry,356000.0
482043,Galanta,,Galanta,177500.0
482053,Ružomberok,,Ružomberok,138000.0
482094,Zlaté Moravce,,Zlaté Moravce,120000.0
482113,Nové Zámky,,Nové Zámky,123000.0
482148,Bratislava,Bratislava,,433000.0
482152,Prievidza,,Prievidza,142000.0
482155,Bratislava,Bratislava,,900000.0
482224,Bratislava,Bratislava,,219100.0
482276,Bratislava,Bratislava,,256000.0
482298,Zlaté Moravce,,Zlaté Moravce,128000.0
482328,Košice,Košice,,154000.0
482370,Rožňava,,Rožňava,53000.0
482379,Poprad,,Poprad,123000.0
482385,Zlaté Moravce,,Zlaté Moravce,119000.0
482386,Brezno,,,70000.0
482396,Bratislava,Bratislava,,220000.0
482402,Komárno,,Komárno,139900.0
482404,Bratislava,Bratislava,,241000.0
482543,Bratislava,Bratislava,,330000.0
484326,Nitra,Nitra,,128000.0
484360,Bratislava,Bratislava,,569000.0
484364,Bratislava,Bratislava,,308943.0
484372,Bratislava,Bratislava,,284900.0
484584,Trnava,Trnava,,125000.0
486706,Zvolen,,Zvolen,199000.0
488995,Košice,Košice,,249990.0
489011,Dolný Kubín,,,180000.0
489014,Bratislava,Bratislava,,374000.0
489019,Bratislava,Bratislava,,250000.0
489020,Banská Bystrica,Banská Bystrica,,339000.0
489035,Bratislava,Bratislava,,259000.0
492689,Bratislava,Bratislava,,189950.0
492703,"Školská, Považská Bystrica - Považská Bystrica, Trenčiansky kraj",,Považská Bystrica,175000.0
492714,Poprad,,Poprad,114000.0
492735,Bratislava,Bratislava,,329900.0
492737,Bratislava,Bratislava,,239999.0
495486,Púchov,,Púchov,139000.0
496011,Košice,Košice,,228000.0
496035,Bánovce nad Bebravou,,,89400.0
496037,Košice,Košice,,184000.0
496103,Bratislava,Bratislava,,269900.0
496169,Košice,Košice,,159900.0
497387,Dunajská Streda,,Dunajská Streda,136500.0
500104,Bratislava,Bratislava,,289000.0
500114,Bratislava,Bratislava,,290000.0
500116,Bratislava,Bratislava,,269000.0
500165,Banská Bystrica,Banská Bystrica,,135000.0
500169,Bratislava,Bratislava,,550000.0
500183,Bratislava,Bratislava,,315000.0
503095,Košice,Košice,,204900.0
503109,Košice,Košice,,186000.0
503121,Bratislava,Bratislava,,234000.0
503125,Bratislava,Bratislava,,229900.0
504388,Prešov,,,170631.0
516711,Bardejov,Trnava,,135000.0
520006,Rožňava,,Rožňava,84500.0
520726,Dunajská Streda,,Dunajská Streda,128000.0
520733,Banská Bystrica,,,259000.0
520735,Bratislava,Bratislava,,234900.0
520751,Žiar nad Hronom,,Žiar nad Hronom,54990.0
520753,Púchov,,Púchov,209000.0
520758,Spišská Nová Ves,,Spišská Nová Ves,129000.0
520766,Považská Bystrica,,Považská Bystrica,95000.0
520816,Bratislava,,,163000.0
520820,Bratislava,Bratislava,,270000.0
520836,Pezinok,,Pezinok,299990.0
520856,Lučenec,,Lučenec,88000.0
520865,Skalica,,Holíč,119999.0
520876,Humenné,,Humenné,126900.0
520913,Bratislava,Bratislava,,314000.0
520922,Senica,,Senica,129900.0
520988,Poprad,,Poprad,154990.0
520998,Pezinok,,Pezinok,229000.0
521001,Dubnica nad Váhom,,Dubnica nad Váhom,159990.0
521004,Senec,,Senec,249000.0
521028,Levice,,Levice,137990.0
521095,Nitra,Nitra,,218000.0
521096,Levice,,Levice,118000.0
521103,Komárno,,Komárno,89800.0
521121,Liptovský Mikuláš,,,179000.0
521343,Košice,Košice,,192000.0
521350,Bratislava,Bratislava,,314900.0
521352,Banská Bystrica,,,230000.0
521353,Komárno,,Komárno,84900.0
521368,Bratislava,Bratislava,,245900.0
521372,Žilina,Žilina,,186700.0
521376,Zvolen,,Zvolen,79500.0
521412,Bratislava,Bratislava,,258000.0
521500,Nitra,Nitra,,149900.0
521601,Liptovský Mikuláš,,Liptovský Mikuláš,144000.0
521634,Bratislava,,Stupava,237000.0
521639,Bratislava,,,228000.0
521646,Bratislava,Bratislava,,245000.0
521665,Žilina,Žilina,,149000.0
521667,Galanta,,Galanta,122460.0
521682,Bratislava,,,184990.0
521688,Galanta,,Galanta,250380.0
521761,Levice,,,99500.0
521767,Zvolen,,Zvolen,129000.0
521773,Levice,,Levice,86500.0
521805,Dubnica nad Váhom,,Trenčianske Teplice,105000.0
521806,Liptovský Mikuláš,,Liptovský Mikuláš,246752.0
521813,Poltár,,,35000.0
521822,Košice,Košice,,315000.0
521824,Bratislava,Bratislava,,429000.0
521833,Košice,Košice,,437500.0
521835,Žilina,Žilina,,168000.0
521837,Zvolen,,Zvolen,191999.0
521866,Bratislava,Bratislava,,318000.0
521873,Košice,Košice,,395500.0
521887,Košice,Košice,,425500.0
521921,Košice,Košice,,369000.0
521925,Dunajská Streda,,Dunajská Streda,123990.0
521935,Košice,Košice,,289500.0
521977,Poprad,,Vysoké Tatry,240000.0
522013,Dunajská Streda,,,129999.0
522060,Galanta,,Sereď,129000.0
522087,Žilina,Žilina,,169200.0
522135,Skalica,,Holíč,69900.0
522140,Zvolen,,Zvolen,148000.0
522145,Košice,Košice,,212990.0
522171,Košice,Košice,,188000.0
522180,Bratislava,Bratislava,,227900.0
522182,Prešov,Prešov,,165000.0
522201,Prešov,Prešov,,199000.0
522223,Trnava,Trnava,,229000.0
522228,Nové Zámky,,,128000.0
522231,Bratislava,Bratislava,,299900.0
522255,Pezinok,,Pezinok,139999.0
522266,Trenčín,Trenčín,,186000.0
522268,Bratislava,Bratislava,,1399900.0
522275,Bratislava,Bratislava,,699900.0
522283,Bratislava,Bratislava,,199000.0
522284,Nové Zámky,,Nové Zámky,159000.0
522287,Galanta,,Galanta,149900.0
522288,Žilina,,,126377.0
522292,Bratislava,Bratislava,,375000.0
522306,Bratislava,Bratislava,,166000.0
522310,Dunajská Streda,,Veľký Meder,104500.0
522312,Komárno,,Komárno,149900.0
522325,Dunajská Streda,,Veľký Meder,88000.0
522327,Galanta,,Galanta,145000.0
522349,Košice,,,215000.0
522351,Trebišov,,Čierna nad Tisou,39990.0
522368,Brezno,,,195000.0
522376,Bratislava,Bratislava,,389000.0
522388,Nitra,Nitra,,139990.0
522390,Bratislava,Bratislava,,269900.0
522438,Bratislava,Bratislava,,196763.0
522456,Bratislava,Bratislava,,255000.0
522459,Nové Mesto nad Váhom,,Nové Mesto nad Váhom,138000.0
522475,Bratislava,Bratislava,,174000.0
522528,Bratislava,,,240000.0
522529,Ružomberok,,Ružomberok,125000.0
522564,Zvolen,,Zvolen,230000.0
522566,Senica,,,69000.0
522570,Pezinok,,Pezinok,200000.0
522577,Bratislava,Bratislava,,393750.0
522579,Bratislava,Bratislava,,700000.0
522592,Banská Bystrica,Banská Bystrica,,196990.0
522600,Bratislava,Bratislava,,519750.0
522601,Banská Bystrica,Banská Bystrica,,210000.0
522608,Pezinok,,Pezinok,177000.0
522617,Bratislava,,Stupava,195000.0
522630,Bratislava,Bratislava,,229900.0
522639,Trebišov,,Kráľovský Chlmec,63000.0
522648,Trenčín,Trenčín,,136900.0
522650,Komárno,,Komárno,90000.0
522651,Žilina,,,170205.0
522669,Banská Bystrica,Banská Bystrica,,340000.0
522713,Bratislava,Bratislava,,602000.0
522732,Bratislava,,,295000.0
522751,Zvolen,,Zvolen,99900.0
522816,Nitra,Nitra,,164990.0
522831,Bratislava,Bratislava,,309000.0
522879,Trnava,Trnava,,219900.0
522902,Nitra,Nitra,,169999.0
522944,Žilina,,,211272.0
522948,Považská Bystrica,,Považská Bystrica,114000.0
522958,Pezinok,,,189000.0
522977,Humenné,,Humenné,99000.0
523007,Banská Bystrica,Banská Bystrica,,183500.0
523063,Košice,Košice,,239990.0
523069,Galanta,,Galanta,148000.0
523126,Bratislava,Bratislava,,229000.0
523168,Šaľa,,Šaľa,125000.0
523177,Prešov,Prešov,,209000.0
523205,Nové Zámky,,Nové Zámky,139000.0
523271,Žilina,,,229282.0
523287,Bratislava,Bratislava,,234990.0
523292,Dunajská Streda,,Dunajská Streda,128000.0
523303,Žilina,,,204838.0
523323,Bratislava,Bratislava,,159900.0
523342,Košice,Košice,,214999.0
523346,Košice,Košice,,175500.0
523357,Malacky,,Malacky,175000.0
523386,Žilina,,,220727.0
523403,Bratislava,Bratislava,,239900.0
523435,Bratislava,,Šamorín,275000.0
523460,Senec,,Senec,194700.0
523494,Turčianske Teplice,,Turčianske Teplice,127000.0
523507,Galanta,,Sereď,132900.0
523527,Bratislava,Bratislava,,318000.0
523529,Banská Bystrica,Banská Bystrica,,233200.0
523539,Trenčín,Trenčín,,189000.0
523544,Komárno,,Komárno,68500.0
523558,Trenčín,Trenčín,,189000.0
523566,Trnava,Trnava,,219400.0
523570,Levice,,Šahy,68000.0
523582,Trnava,Trnava,,179000.0
523628,Stará Ľubovňa,,Podolínec,179900.0
523635,Revúca,,Revúca,69999.0
523662,Bratislava,Bratislava,,245000.0
523667,Galanta,,Sereď,129000.0
523732,Bratislava,Bratislava,,850000.0
523748,Košice,Košice,,175000.0
523811,Liptovský Mikuláš,,Liptovský Mikuláš,230000.0
523820,Žilina,Žilina,,165000.0
523827,Zlaté Moravce,,Zlaté Moravce,118000.0
523836,Košice,Košice,,186500.0
523851,Senec,,,286000.0
523873,Bratislava,Bratislava,,80000.0
523900,Martin,,Martin,135000.0
523912,Galanta,,Galanta,114900.0
523932,Bratislava,Bratislava,,180000.0
523961,Bratislava,,Šamorín,164990.0
523981,Dunajská Streda,,,109900.0
523985,Nitra,Nitra,,170000.0
523992,Topoľčany,,Topoľčany,195000.0
524021,Bratislava,Bratislava,,579000.0
524038,Dunajská Streda,,Dunajská Streda,179000.0
524042,Bratislava,Bratislava,,254900.0
524056,Zvolen,,Zvolen,78000.0
524088,Bratislava,Bratislava,,245900.0
524091,Poprad,,,179900.0
524121,Bratislava,,,209000.0
524142,Myjava,,Myjava,105000.0
524165,Čadca,,,159900.0
524177,Komárno,,Štúrovo,115000.0
524197,Myjava,,Myjava,67500.0
524220,Bratislava,Bratislava,,259000.0
524305,Šaľa,,Šaľa,125000.0
524324,Krupina,,Krupina,70000.0
524365,Poprad,,Poprad,89900.0
524403,Prešov,Prešov,,314990.0
524412,Michalovce,,Michalovce,102990.0
524417,Šaľa,,Šaľa,103990.0
524454,Martin,,Martin,119600.0
524504,Bratislava,Bratislava,,234900.0
524508,Bratislava,Bratislava,,379086.0
524509,Stará Ľubovňa,,Stará Ľubovňa,194670.0
524533,Hlohovec,,Hlohovec,92000.0
524536,Prievidza,,Prievidza,87000.0
524555,Košice,Košice,,209990.0
524556,Banská Bystrica,Banská Bystrica,,249900.0
524558,Bratislava,Bratislava,,320000.0
524582,Bratislava,Bratislava,,364449.0
524618,Bratislava,Bratislava,,192372.0
524641,Trenčín,Trenčín,,220000.0
524644,Liptovský Mikuláš,,Liptovský Mikuláš,179900.0
524669,Bratislava,Bratislava,,218325.0
524686,Bardejov,,Bardejov,138990.0
524701,Liptovský Mikuláš,,Liptovský Mikuláš,177000.0
524704,Humenné,,Humenné,110000.0
524751,Piešťany,,Piešťany,155000.0
524755,Trnava,Trnava,,140000.0
524775,Bratislava,Bratislava,,205000.0
524793,Martin,,Martin,95000.0
524801,Banská Štiavnica,,Banská Štiavnica,129900.0
524804,Nové Zámky,,Nové Zámky,130000.0
524837,Nitra,Nitra,,153990.0
524844,Bratislava,Bratislava,,298990.0
524856,Martin,,Martin,95000.0
524882,Bratislava,Bratislava,,322383.0
524903,Bratislava,Bratislava,,150000.0
524919,Bratislava,Bratislava,,278000.0
524922,Trnava,Trnava,,285000.0
524945,Čadca,,Čadca,133500.0
524949,Malacky,,Malacky,245000.0
524964,Bratislava,Bratislava,,319000.0
524978,Bratislava,Bratislava,,229000.0
524981,Bratislava,Bratislava,,259000.0
524996,Bratislava,Bratislava,,232000.0
525023,Komárno,,Komárno,66900.0
525025,Myjava,,Myjava,67900.0
525069,Martin,,Martin,169000.0
525111,Bratislava,Bratislava,,260000.0
525118,Šaľa,,Šaľa,119000.0
525150,Bratislava,Bratislava,,230000.0
525206,Trnava,Trnava,,215000.0
525234,Prešov,Prešov,,350000.0
525238,Senica,,Senica,93000.0
525239,Trenčín,Trenčín,,159000.0
525244,Galanta,,Sereď,129000.0
525254,Bratislava,Bratislava,,359900.0
525255,Bratislava,Bratislava,,299900.0
525257,Nové Zámky,,Nové Zámky,138000.0
525281,Nitra,Nitra,,134700.0
525283,Nitra,Nitra,,182300.0
525305,Dubnica nad Váhom,,Nová Dubnica,128500.0
525309,Bratislava,Bratislava,,1250000.0
525325,Komárno,,Komárno,84900.0
525373,Zvolen,,Zvolen,95000.0
525374,Košice,Košice,,213000.0
525387,Trnava,Trnava,,202000.0
525402,Nitra,,,103000.0
525482,Zvolen,,Zvolen,118000.0
525622,Trnava,,Skalica,279000.0
525679,Turčianske Teplice,,,63000.0
525686,Bratislava,Bratislava,,238000.0
525718,Dunajská Streda,,Šamorín,259500.0
525728,Trnava,Trnava,,234900.0
525730,Kežmarok,,,169000.0
525740,Trnava,,,189900.0
525747,Komárno,,Komárno,83000.0
525756,Komárno,,Komárno,111212.0
525763,Košice,Košice,,198000.0
525765,Komárno,,Komárno,201648.0
525769,Snina,,Snina,81900.0
525771,Komárno,,Komárno,128860.0
525779,Komárno,,Komárno,130157.0
525784,Partizánske,,Partizánske,108000.0
525786,Komárno,,Komárno,209100.0
525793,Piešťany,,Piešťany,152000.0
525796,Komárno,,Komárno,187485.0
525802,Brezno,,,275000.0
525806,Martin,,Martin,144000.0
525812,Brezno,,,199900.0
525815,Komárno,,Komárno,86883.0
525823,Komárno,,Komárno,106493.0
525828,Banská Bystrica,Banská Bystrica,,225000.0
525830,Komárno,,Komárno,158381.0
525850,Bratislava,Bratislava,,259000.0
525856,Levice,,Levice,120000.0
525863,Levice,,Levice,120000.0
525874,Pezinok,,,155000.0
525881,Banská Bystrica,Radvaň,,175000.0
525882,Banská Bystrica,,,240000.0
525883,Prievidza,,Prievidza,118450.0
525891,Skalica,,Skalica,119900.0
525892,Bratislava,Bratislava,,259990.0
525893,Bratislava,Bratislava,,1089000.0
525903,Malacky,,Malacky,169000.0
525911,Poprad,,Vysoké Tatry,220000.0
525914,Brezno,,Brezno,146900.0
525948,Martin,,Martin,155000.0
525957,Levice,,Šahy,41000.0
525961,Žiar nad Hronom,,Žiar nad Hronom,72500.0
